"","RunCode","RunName","StationNumber","SAM_Code","Datetime","QST_NAME","SamplingDate"
"226","ES0716B0053","YB - Fall Study","A0D82120386","ES0716B0461",2016-07-28 09:48:00,"Toe Drain at STTD",2016-07-28
"227","ES0716B0053","YB - Fall Study","B9D81651399","ES0716B0462",2016-07-28 11:15:00,"BL5 -Below Toe Drain",2016-07-28
"228","ES0716B0053","YB - Fall Study","B9D81450411","ES0716B0463",2016-07-28 11:35:00,"Liberty at S End",2016-07-28
"229","ES0716B0053","YB - Fall Study","B9D81281402","ES0716B0464",2016-07-28 11:48:00,"RYI - Cache Slough",2016-07-28
"230","ES0716B0053","YB - Fall Study","B9D81040386","ES0716B0465",2016-07-28 12:05:00,"SRV - Vieira's",2016-07-28
"231","ES0716B0053","YB - Fall Study","B9D80960412","ES0716B0466",2016-07-28 12:17:00,"RVB - Rio Vista",2016-07-28
"232","ES0716B0053","YB - Fall Study","B9D81450411","ES0716B0467",2016-07-28 11:35:00,"Liberty at S End",2016-07-28
"233","ES0717B0066","YB - Fall Study","A0D84761435","ES0717B1005",2017-07-06 08:57:00,"Ridge Cut Slough",2017-07-06
"234","ES0717B0066","YB - Fall Study","A1030000","ES0717B1006",2017-07-06 09:30:00,"Woodland Wasetwater",2017-07-06
"235","ES0717B0066","YB - Fall Study","A0D84061386","ES0717B1007",2017-07-06 09:51:00,"Toe Drain at Rd. 22",2017-07-06
"236","ES0717B0066","YB - Fall Study","A0033300","ES0717B1008",2017-07-06 10:42:00,"Davis Wastewater",2017-07-06
"237","ES0717B0066","YB - Fall Study","A0D83441350","ES0717B1009",2017-07-06 11:01:00,"Toe Drain@ I-80",2017-07-06
"238","ES0717B0066","YB - Fall Study","B9D82851352","ES0717B1010",2017-07-06 11:38:00,"Toe Drain YB LISBON",2017-07-06
"239","ES0814B0038","YB - Fall Study from 0310 -KP","A0D84761435","ES0814B0183",2014-08-04 00:00:00,"Ridge Cut Slough",2014-08-04
"240","ES0814B0039","YB - Fall Study from 0310 -KP","A0D84761435","ES0814B0208",2014-08-04 00:00:00,"Ridge Cut Slough",2014-08-04
"241","ES0814B0039","YB - Fall Study from 0310 -KP","A1030000","ES0814B0209",2014-08-04 00:00:00,"Woodland Wasetwater",2014-08-04
"242","ES0814B0039","YB - Fall Study from 0310 -KP","A0D84061386","ES0814B0210",2014-08-04 00:00:00,"Toe Drain at Rd. 22",2014-08-04
"243","ES0814B0039","YB - Fall Study from 0310 -KP","A0033300","ES0814B0211",2014-08-04 00:00:00,"Davis Wastewater",2014-08-04
"244","ES0814B0039","YB - Fall Study from 0310 -KP","A0D83441350","ES0814B0212",2014-08-04 00:00:00,"Toe Drain@ I-80",2014-08-04
"245","ES0814B0039","YB - Fall Study from 0310 -KP","A0D82120386","ES0814B0214",2014-08-04 00:00:00,"Toe Drain at STTD",2014-08-04
"246","ES0814B0039","YB - Fall Study from 0310 -KP","B9D81651399","ES0814B0215",2014-08-04 00:00:00,"BL5 -Below Toe Drain",2014-08-04
"247","ES0814B0039","YB - Fall Study from 0310 -KP","B9D81450411","ES0814B0216",2014-08-04 00:00:00,"Liberty at S End",2014-08-04
"248","ES0814B0039","YB - Fall Study from 0310 -KP","B9D81281402","ES0814B0217",2014-08-04 00:00:00,"RYI - Cache Slough",2014-08-04
"249","ES0814B0039","YB - Fall Study from 0310 -KP","B9D81040386","ES0814B0218",2014-08-04 00:00:00,"SRV - Vieira's",2014-08-04
"250","ES0814B0039","YB - Fall Study from 0310 -KP","B9D80960412","ES0814B0219",2014-08-04 00:00:00,"RVB - Rio Vista",2014-08-04
"251","ES0814B0042","YB - Fall Study","A0L842113852","ES0814B0261",2014-08-06 10:34:00,"Knaggs Ranch - Oulet",2014-08-06
"252","ES0814B0048","YB - Fall Study","A0L842113852","ES0814B0316",2014-08-21 09:23:00,"Knaggs Ranch - Oulet",2014-08-21
"253","ES0814B0052","YB - Fall Study","A0L842113852","ES0814B0356",2014-08-27 09:30:00,"Knaggs Ranch - Oulet",2014-08-27
"254","ES0815B0045","YB - Fall Study","A0L842113852","ES0815B0245",2015-08-03 08:45:00,"Knaggs Ranch - Oulet",2015-08-03
"255","ES0815B0045","YB - Fall Study","A1030000","ES0815B0246",2015-08-03 09:11:00,"Woodland Wasetwater",2015-08-03
"256","ES0815B0045","YB - Fall Study","A0D84061386","ES0815B0247",2015-08-03 09:30:00,"Toe Drain at Rd. 22",2015-08-03
"257","ES0815B0045","YB - Fall Study","A0033300","ES0815B0248",2015-08-03 10:20:00,"Davis Wastewater",2015-08-03
"258","ES0815B0045","YB - Fall Study","A0D83441350","ES0815B0249",2015-08-03 10:45:00,"Toe Drain@ I-80",2015-08-03
"259","ES0815B0045","YB - Fall Study","B9D82851352","ES0815B0250",2015-08-03 11:16:00,"Toe Drain YB LISBON",2015-08-03
"260","ES0815B0045","YB - Fall Study","A0D84061386","ES0815B0257",2015-08-03 09:30:00,"Toe Drain at Rd. 22",2015-08-03
"261","ES0815B0048","YB - Fall Study","A0D84761435","ES0815B0373",2015-08-13 08:36:00,"Ridge Cut Slough",2015-08-13
"262","ES0815B0048","YB - Fall Study","A1030000","ES0815B0374",2015-08-13 10:26:00,"Woodland Wasetwater",2015-08-13
"263","ES0815B0048","YB - Fall Study","A0D84061386","ES0815B0375",2015-08-13 10:49:00,"Toe Drain at Rd. 22",2015-08-13
"264","ES0815B0048","YB - Fall Study","A0033300","ES0815B0376",2015-08-13 11:20:00,"Davis Wastewater",2015-08-13
"265","ES0815B0048","YB - Fall Study","A0D83441350","ES0815B0377",2015-08-13 11:50:00,"Toe Drain@ I-80",2015-08-13
"266","ES0815B0048","YB - Fall Study","B9D82851352","ES0815B0378",2015-08-13 12:05:00,"Toe Drain YB LISBON",2015-08-13
"267","ES0815B0048","YB - Fall Study","A0D82120386","ES0815B0379",2015-08-13 09:55:00,"Toe Drain at STTD",2015-08-13
"268","ES0815B0048","YB - Fall Study","B9D81651399","ES0815B0380",2015-08-13 10:20:00,"BL5 -Below Toe Drain",2015-08-13
"269","ES0815B0048","YB - Fall Study","B9D81450411","ES0815B0381",2015-08-13 10:35:00,"Liberty at S End",2015-08-13
"270","ES0815B0048","YB - Fall Study","B9D81281402","ES0815B0382",2015-08-13 10:45:00,"RYI - Cache Slough",2015-08-13
"271","ES0815B0048","YB - Fall Study","B9D81040386","ES0815B0383",2015-08-13 11:00:00,"SRV - Vieira's",2015-08-13
"272","ES0815B0048","YB - Fall Study","B9D80960412","ES0815B0384",2015-08-13 11:10:00,"RVB - Rio Vista",2015-08-13
"273","ES0815B0048","YB - Fall Study","B9D81651399","ES0815B0385",2015-08-13 10:20:00,"BL5 -Below Toe Drain",2015-08-13
"274","ES0815B0050","YB - Fall Study","A0L842113852","ES0815B0394",2015-08-13 09:51:00,"Knaggs Ranch - Oulet",2015-08-13
"275","ES0815B0052","YB - Fall Study","A0D84761435","ES0815B0413",2015-08-18 06:55:00,"Ridge Cut Slough",2015-08-18
"276","ES0815B0052","YB - Fall Study","A1030000","ES0815B0414",2015-08-19 10:12:00,"Woodland Wasetwater",2015-08-19
"277","ES0815B0052","YB - Fall Study","A0D84061386","ES0815B0415",2015-08-18 15:40:00,"Toe Drain at Rd. 22",2015-08-18
"278","ES0815B0052","YB - Fall Study","A0033300","ES0815B0416",2015-08-18 15:04:00,"Davis Wastewater",2015-08-18
"279","ES0815B0052","YB - Fall Study","A0D83441350","ES0815B0417",2015-08-18 14:44:00,"Toe Drain@ I-80",2015-08-18
"280","ES0815B0052","YB - Fall Study","A0D84761435","ES0815B0425",2015-08-18 06:55:00,"Ridge Cut Slough",2015-08-18
"281","ES0815B0053","YB - Fall Study","A0L842113852","ES0815B0428",2015-08-18 07:19:00,"Knaggs Ranch - Oulet",2015-08-18
"282","ES0815B0055","YB - Fall Study","A0D84761435","ES0815B0447",2015-08-27 09:03:00,"Ridge Cut Slough",2015-08-27
"283","ES0815B0055","YB - Fall Study","A1030000","ES0815B0448",2015-08-27 11:30:00,"Woodland Wasetwater",2015-08-27
"284","ES0815B0055","YB - Fall Study","A0D84061386","ES0815B0449",2015-08-27 10:01:00,"Toe Drain at Rd. 22",2015-08-27
"285","ES0815B0055","YB - Fall Study","A0033300","ES0815B0450",2015-08-27 12:03:00,"Davis Wastewater",2015-08-27
"286","ES0815B0055","YB - Fall Study","A0D83441350","ES0815B0451",2015-08-27 12:24:00,"Toe Drain@ I-80",2015-08-27
"287","ES0815B0055","YB - Fall Study","B9D82851352","ES0815B0452",2015-08-27 13:52:00,"Toe Drain YB LISBON",2015-08-27
"288","ES0815B0055","YB - Fall Study","A0D82120386","ES0815B0453",2015-08-27 09:37:00,"Toe Drain at STTD",2015-08-27
"289","ES0815B0055","YB - Fall Study","B9D81651399","ES0815B0454",2015-08-27 09:50:00,"BL5 -Below Toe Drain",2015-08-27
"290","ES0815B0055","YB - Fall Study","B9D81450411","ES0815B0455",2015-08-27 10:04:00,"Liberty at S End",2015-08-27
"291","ES0815B0055","YB - Fall Study","B9D81281402","ES0815B0456",2015-08-27 10:13:00,"RYI - Cache Slough",2015-08-27
"292","ES0815B0055","YB - Fall Study","B9D81040386","ES0815B0457",2015-08-27 10:28:00,"SRV - Vieira's",2015-08-27
"293","ES0815B0055","YB - Fall Study","B9D80960412","ES0815B0458",2015-08-27 10:38:00,"RVB - Rio Vista",2015-08-27
"294","ES0815B0055","YB - Fall Study","B9D82851352","ES0815B0459",2015-08-27 13:52:00,"Toe Drain YB LISBON",2015-08-27
"295","ES0815B0057","YB - Fall Study","A0L842113852","ES0815B0465",2015-08-27 09:40:00,"Knaggs Ranch - Oulet",2015-08-27
"296","ES0816B0060","YB - Fall Study","A1030000","ES0816B0555",2016-08-03 12:03:00,"Woodland Wasetwater",2016-08-03
"297","ES0816B0060","YB - Fall Study","A0033300","ES0816B0557",2016-08-03 12:45:00,"Davis Wastewater",2016-08-03
"298","ES0816B0062","YB - Fall Study","A1030000","ES0816B0576",2016-08-09 09:20:00,"Woodland Wasetwater",2016-08-09
"299","ES0816B0062","YB - Fall Study","A0D84061386","ES0816B0577",2016-08-09 08:54:00,"Toe Drain at Rd. 22",2016-08-09
"300","ES0816B0062","YB - Fall Study","A0033300","ES0816B0578",2016-08-09 10:02:00,"Davis Wastewater",2016-08-09
"301","ES0816B0062","YB - Fall Study","A0D83441350","ES0816B0579",2016-08-09 10:26:00,"Toe Drain@ I-80",2016-08-09
"302","ES0816B0062","YB - Fall Study","B9D82851352","ES0816B0580",2016-08-09 11:09:00,"Toe Drain YB LISBON",2016-08-09
"303","ES0816B0062","YB - Fall Study","A0D82120386","ES0816B0581",2016-08-09 10:00:00,"Toe Drain at STTD",2016-08-09
"304","ES0816B0062","YB - Fall Study","B9D81651399","ES0816B0582",2016-08-09 10:15:00,"BL5 -Below Toe Drain",2016-08-09
"305","ES0816B0062","YB - Fall Study","B9D81450411","ES0816B0583",2016-08-09 10:35:00,"Liberty at S End",2016-08-09
"306","ES0816B0062","YB - Fall Study","B9D81281402","ES0816B0584",2016-08-09 10:45:00,"RYI - Cache Slough",2016-08-09
"307","ES0816B0062","YB - Fall Study","B9D81040386","ES0816B0585",2016-08-09 11:00:00,"SRV - Vieira's",2016-08-09
"308","ES0816B0062","YB - Fall Study","B9D80960412","ES0816B0586",2016-08-09 11:12:00,"RVB - Rio Vista",2016-08-09
"309","ES0816B0062","YB - Fall Study","B9D82851352","ES0816B0587",2016-08-09 11:09:00,"Toe Drain YB LISBON",2016-08-09
"310","ES0816B0064","YB - Fall Study","A1030000","ES0816B0606",2016-08-17 09:22:00,"Woodland Wasetwater",2016-08-17
"311","ES0816B0064","YB - Fall Study","A0033300","ES0816B0608",2016-08-17 10:59:00,"Davis Wastewater",2016-08-17
"312","ES0816B0068","YB - Fall Study","A1030000","ES0816B0654",2016-08-25 08:32:00,"Woodland Wasetwater",2016-08-25
"313","ES0816B0068","YB - Fall Study","A0D84061386","ES0816B0655",2016-08-25 09:08:00,"Toe Drain at Rd. 22",2016-08-25
"314","ES0816B0068","YB - Fall Study","A0033300","ES0816B0656",2016-08-25 09:46:00,"Davis Wastewater",2016-08-25
"315","ES0816B0068","YB - Fall Study","A0D83441350","ES0816B0657",2016-08-25 10:08:00,"Toe Drain@ I-80",2016-08-25
"316","ES0816B0068","YB - Fall Study","B9D82851352","ES0816B0658",2016-08-25 10:44:00,"Toe Drain YB LISBON",2016-08-25
"317","ES0816B0068","YB - Fall Study","A0D82120386","ES0816B0659",2016-08-25 10:25:00,"Toe Drain at STTD",2016-08-25
"318","ES0816B0068","YB - Fall Study","B9D81651399","ES0816B0660",2016-08-25 11:45:00,"BL5 -Below Toe Drain",2016-08-25
"319","ES0816B0068","YB - Fall Study","B9D81450411","ES0816B0661",2016-08-25 12:00:00,"Liberty at S End",2016-08-25
"320","ES0816B0068","YB - Fall Study","B9D81281402","ES0816B0662",2016-08-25 12:10:00,"RYI - Cache Slough",2016-08-25
"321","ES0816B0068","YB - Fall Study","B9D81040386","ES0816B0663",2016-08-25 12:25:00,"SRV - Vieira's",2016-08-25
"322","ES0816B0068","YB - Fall Study","B9D80960412","ES0816B0664",2016-08-25 12:35:00,"RVB - Rio Vista",2016-08-25
"323","ES0816B0068","YB - Fall Study","B9D81040386","ES0816B0665",2016-08-25 12:25:00,"SRV - Vieira's",2016-08-25
"324","ES0816B0069","YB - Fall Study","B9D80960412","ES0816B0679",2016-08-22 10:45:00,"RVB - Rio Vista",2016-08-22
"325","ES0816B0069","YB - Fall Study","B9D80960412","ES0816B0680",2016-08-22 10:45:00,"RVB - Rio Vista",2016-08-22
"326","ES0817B0075","YB - Fall Study","A1030000","ES0817B1193",2017-08-03 09:40:00,"Woodland Wasetwater",2017-08-03
"327","ES0817B0075","YB - Fall Study","A0033300","ES0817B1195",2017-08-03 11:10:00,"Davis Wastewater",2017-08-03
"328","ES0819B0023"," North Delta Flow Action","Blank; Equipment","ES0819B0258",2019-08-05 12:30:00,"Blank; Equipment",2019-08-05
"329","ES0819B0023c"," North Delta Flow Action","Blank; Equipment","ES0819B0259",2019-08-06 15:00:00,"Blank; Equipment",2019-08-06
"330","ES0819B0023ca"," North Delta Flow Action","Blank; Equipment","ES0819B0260",2019-08-07 14:00:00,"Blank; Equipment",2019-08-07
"331","ES0819B0027"," North Delta Flow Action","Blank; Equipment","ES0819B0337",2019-08-19 13:30:00,"Blank; Equipment",2019-08-19
"332","ES0819B0027aa"," North Delta Flow Action","Blank; Equipment","ES0819B0338",2019-08-20 13:30:00,"Blank; Equipment",2019-08-20
"333","ES0819B0027a"," North Delta Flow Action","Blank; Equipment","ES0819B0339",2019-08-21 16:00:00,"Blank; Equipment",2019-08-21
"334","ES0915B0058","YB - Fall Study","A0D84761435","ES0915B0478",2015-09-01 09:05:00,"Ridge Cut Slough",2015-09-01
"335","ES0915B0058","YB - Fall Study","A0L842113852","ES0915B0479",2015-09-01 09:40:00,"Knaggs Ranch - Oulet",2015-09-01
"336","ES0915B0058","YB - Fall Study","A1030000","ES0915B0480",2015-09-01 10:20:00,"Woodland Wasetwater",2015-09-01
"337","ES0915B0058","YB - Fall Study","A0D84061386","ES0915B0481",2015-09-01 10:55:00,"Toe Drain at Rd. 22",2015-09-01
"338","ES0915B0058","YB - Fall Study","A0033300","ES0915B0482",2015-09-01 11:20:00,"Davis Wastewater",2015-09-01
"339","ES0915B0058","YB - Fall Study","A0D83441350","ES0915B0483",2015-09-01 11:45:00,"Toe Drain@ I-80",2015-09-01
"340","ES0915B0058","YB - Fall Study","B9D82851352","ES0915B0484",2015-09-01 12:25:00,"Toe Drain YB LISBON",2015-09-01
"341","ES0915B0060","YB - Fall Study","A0D84761435","ES0915B0499",2015-09-10 11:00:00,"Ridge Cut Slough",2015-09-10
"342","ES0915B0060","YB - Fall Study","A0L842113852","ES0915B0500",2015-09-10 11:40:00,"Knaggs Ranch - Oulet",2015-09-10
"343","ES0915B0060","YB - Fall Study","A1030000","ES0915B0501",2015-09-10 12:11:00,"Woodland Wasetwater",2015-09-10
"344","ES0915B0060","YB - Fall Study","A0D84061386","ES0915B0502",2015-09-10 12:30:00,"Toe Drain at Rd. 22",2015-09-10
"345","ES0915B0060","YB - Fall Study","A0033300","ES0915B0503",2015-09-10 10:12:00,"Davis Wastewater",2015-09-10
"346","ES0915B0060","YB - Fall Study","A0D83441350","ES0915B0504",2015-09-10 09:52:00,"Toe Drain@ I-80",2015-09-10
"347","ES0915B0060","YB - Fall Study","B9D82851352","ES0915B0505",2015-09-10 09:15:00,"Toe Drain YB LISBON",2015-09-10
"348","ES0915B0060","YB - Fall Study","A0D82120386","ES0915B0506",2015-09-10 10:02:00,"Toe Drain at STTD",2015-09-10
"349","ES0915B0060","YB - Fall Study","B9D81651399","ES0915B0507",2015-09-10 10:20:00,"BL5 -Below Toe Drain",2015-09-10
"350","ES0915B0060","YB - Fall Study","B9D81450411","ES0915B0508",2015-09-10 10:32:00,"Liberty at S End",2015-09-10
"351","ES0915B0060","YB - Fall Study","B9D81281402","ES0915B0509",2015-09-10 10:50:00,"RYI - Cache Slough",2015-09-10
"352","ES0915B0060","YB - Fall Study","B9D81040386","ES0915B0510",2015-09-10 11:00:00,"SRV - Vieira's",2015-09-10
"353","ES0915B0060","YB - Fall Study","B9D80960412","ES0915B0511",2015-09-10 11:12:00,"RVB - Rio Vista",2015-09-10
"354","ES0915B0060","YB - Fall Study","A0D84061386","ES0915B0512",2015-09-10 12:30:00,"Toe Drain at Rd. 22",2015-09-10
"355","ES0915B0061","YB - Fall Study","A0D84761435","ES0915B0514",2015-09-15 15:11:00,"Ridge Cut Slough",2015-09-15
"356","ES0915B0061","YB - Fall Study","A0L842113852","ES0915B0515",2015-09-15 15:36:00,"Knaggs Ranch - Oulet",2015-09-15
"357","ES0915B0061","YB - Fall Study","A1030000","ES0915B0516",2015-09-15 16:00:00,"Woodland Wasetwater",2015-09-15
"358","ES0915B0061","YB - Fall Study","A0D84061386","ES0915B0517",2015-09-15 14:45:00,"Toe Drain at Rd. 22",2015-09-15
"359","ES0915B0061","YB - Fall Study","A0033300","ES0915B0518",2015-09-15 07:25:00,"Davis Wastewater",2015-09-15
"360","ES0915B0061","YB - Fall Study","A0D83441350","ES0915B0519",2015-09-15 07:48:00,"Toe Drain@ I-80",2015-09-15
"361","ES0915B0064","YB - Fall Study","A0D84761435","ES0915B0538",2015-09-21 09:03:00,"Ridge Cut Slough",2015-09-21
"362","ES0915B0064","YB - Fall Study","A0L842113852","ES0915B0539",2015-09-21 09:28:00,"Knaggs Ranch - Oulet",2015-09-21
"363","ES0915B0064","YB - Fall Study","A1030000","ES0915B0540",2015-09-21 09:57:00,"Woodland Wasetwater",2015-09-21
"364","ES0915B0064","YB - Fall Study","A0D84061386","ES0915B0541",2015-09-21 10:19:00,"Toe Drain at Rd. 22",2015-09-21
"365","ES0915B0064","YB - Fall Study","A0033300","ES0915B0542",2015-09-21 10:54:00,"Davis Wastewater",2015-09-21
"366","ES0915B0064","YB - Fall Study","A0D83441350","ES0915B0543",2015-09-21 11:16:00,"Toe Drain@ I-80",2015-09-21
"367","ES0915B0064","YB - Fall Study","B9D82851352","ES0915B0544",2015-09-21 11:48:00,"Toe Drain YB LISBON",2015-09-21
"368","ES0915B0064","YB - Fall Study","A0D82120386","ES0915B0545",2015-09-21 10:26:00,"Toe Drain at STTD",2015-09-21
